Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
RAIMUNDO ALCEMIR DA SILVA;RAIMUNDO PAQUETÁ;Deputado Federal;1416;PTB;Deferido;A VITÓRIA COM A FORÇA DO POVO
REJANE RIBEIRO SOUSA DIAS;REJANE DIAS;Deputado Federal;1311;PT;Deferido;A VITÓRIA COM A FORÇA DO POVO
RITA DE CÁSSIA FERREIRA DE SOUSA;RITA DE CÁSSIA;Deputado Federal;4322;PV;Deferido;POR UM PIAUÍ ÉTICO E SUSTENTÁVEL
RODRIGO RODRIGUES DE SOUZA MARTINS;RODRIGO;Deputado Federal;4041;PSB;Deferido;PIAUI NO CORAÇÃO II
ROMILDO MACÊDO MAFRA;ROMILDO MAFRA;Deputado Federal;9090;PROS;Aguardando julgamento;A VITÓRIA COM A FORÇA DO POVO
ROQUE CARVALHO LAGES;ROQUE LAGES;Deputado Federal;4345;PV;Deferido;POR UM PIAUÍ ÉTICO E SUSTENTÁVEL
SAMIO FALCAO MENDES;SAMIO FALCAO;Deputado Federal;3100;PHS;Deferido;A VITÓRIA COM A FORÇA DO POVO
SEMIRAMES DE GUADALUPE MOTA SOUSA;MIRIAN DA AGENCIA;Deputado Federal;5522;PSD;Deferido;PIAUI NO CORAÇÃO II
SILAS FREIRE PEREIRA E SILVA;SILAS FREIRE;Deputado Federal;2222;PR;Aguardando julgamento;A VITÓRIA COM A FORÇA DO POVO
THUYLA KAYNARA DE OLIVEIRA MARTINS;THUYLA MARTINS;Deputado Federal;3636;PTC;Deferido;PIAUI NO CORAÇÃO II
VALMIR PAZ GIL;VALMIR PAZ;Deputado Federal;1444;PTB;Deferido;A VITÓRIA COM A FORÇA DO POVO
VERÔNICA VIANA DE SOUSA;VERONICA VIANA;Deputado Federal;1617;PSTU;Deferido;PSTU
WILSON DAS CHAGAS SILVA;WILSON SILVA;Deputado Federal;5400;PPL;Deferido;PPL
