Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
RICARDO SANTOS GAMA;RICHARD;Deputado Federal;2754;PSDC;Deferido;PSDC
ROBERTO BESERRA DA SILVA;MATHIAS;Deputado Federal;2810;PRTB;Deferido;AMOR POR GOIAS
ROBERTO EGIDIO BALESTRA;ROBERTO BALESTRA;Deputado Federal;1105;PP;Deferido;Garantia de um Futuro Melhor para Goiás I
ROGERIO AUGUSTO PERILLO;ROGERIO PERILLO;Deputado Federal;4345;PV;Indeferido;UNIDOS POR GOIAS
ROSANIA FERREIRA DE SOUZA;ROSANIA FERREIRA;Deputado Federal;3121;PHS;Indeferido;UNIDOS POR GOIAS
ROSELI MARIA DE OLIVEIRA SILVEIRA;ROSELI DA SAUDE E DO SOCIAL;Deputado Federal;2555;DEM;Indeferido;AMOR POR GOIAS
RUBENS OTONI GOMIDE;RUBENS OTONI;Deputado Federal;1313;PT;Deferido;PT
RUI BARBOSA ALVES DE MENDONÇA;RUI PIPA;Deputado Federal;3155;PHS;Indeferido;UNIDOS POR GOIAS
RUTH COELHO FERNANDES BENTO;RUTH BENTO;Deputado Federal;3124;PHS;Indeferido;UNIDOS POR GOIAS
SAMIR DAHAS NOGUEIRA;SAMIR DAHAS;Deputado Federal;2800;PRTB;Deferido;AMOR POR GOIAS
TANIA MARIA DE MELO E SILVA;TANIA MELO;Deputado Federal;4525;PSDB;Deferido;Garantia de um Futuro Melhor para Goiás I
THIAGO MACHADO MATIAS;THIAGO MATIAS;Deputado Federal;2512;DEM;Deferido;AMOR POR GOIAS
THIAGO MELLO PEIXOTO DA SILVEIRA;THIAGO PEIXOTO;Deputado Federal;5545;PSD;Deferido;Garantia de um Futuro Melhor para Goiás I
VALDAIR DE JESUS COSTA;FREI VALDAIR DE JESUS;Deputado Federal;1445;PTB;Deferido;Garantia de um Futuro Melhor para Goiás I
VALDIR DE OLIVEIRA LIMA;SUBTENENTE VALDIR;Deputado Federal;3120;PHS;Indeferido;UNIDOS POR GOIAS
VALDIVINO JOSE DE OLIVEIRA;VALDIVINO DE OLIVEIRA;Deputado Federal;4515;PSDB;Indeferido com recurso;Garantia de um Futuro Melhor para Goiás I
VALÉRIA PACHECO FERREIRA GUEDES;VALÉRIA FERREIRA;Deputado Federal;1388;PT;Deferido;PT
VALLESKA VIEIRA SANTOS RODRIGUES VEIGA;VALLESKA VEIGA;Deputado Federal;1145;PP;Deferido;Garantia de um Futuro Melhor para Goiás I
VALMIRO BATISTA DO NASCIMENTO;VALMIRO BATISTA DO NASCIMENTO;Deputado Federal;4099;PSB;Indeferido;PARTICIPAÇÃO POPULAR 1
VILMA MARIA NETTO;VILMA NETTO;Deputado Federal;4551;PSDB;Deferido;Garantia de um Futuro Melhor para Goiás I
VILMA RODRIGUES DE JESUS;VILMA RODRIGUES;Deputado Federal;3170;PHS;Indeferido;UNIDOS POR GOIAS
WAGNER OLIVEIRA SANTOS;WAGNER OLIVEIRA;Deputado Federal;1520;PMDB;Deferido;AMOR POR GOIAS
WALDIR SOARES DE OLIVEIRA;DELEGADO WALDIR;Deputado Federal;4500;PSDB;Deferido;Garantia de um Futuro Melhor para Goiás I
WALTER GUILHERME PATERNEZ;VAVÁ;Deputado Federal;4011;PSB;Renúncia;PARTICIPAÇÃO POPULAR 1
WALTER PAULO DE OLIVEIRA SANTIAGO;PROF.WALTER PAULO DA PADRAO;Deputado Federal;3310;PMN;Indeferido;UNIDOS POR GOIAS
WEMERSON QUEIROZ DOS SANTOS;WEMERSON QUEIROZ;Deputado Federal;2040;PSC;Deferido;PARTICIPAÇÃO POPULAR 1
ZENI RIBEIRO DA CRUZ;ZENI RIBEIRO;Deputado Federal;2004;PSC;Aguardando julgamento;PARTICIPAÇÃO POPULAR 1
