Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
JULIANA DE ALMEIDA BARBOSA;JULIANA BARBOSA;Deputado Estadual;20005;PSC;Aguardando julgamento;MINAS MELHOR
JULIANA DE CASSIA BENTO BORBA;JULIANA BENTO;Deputado Estadual;36191;PTC;Aguardando julgamento;MINAS MELHOR
JULIANA EULALIA DA SILVA GUIMARAES;JULIANA SILVA;Deputado Estadual;13430;PT;Deferido;MINAS PARA TODOS
JULIANA RODRIGUES DE PAULA;JULIANA RODRIGUES;Deputado Estadual;70080;PT do B;Aguardando julgamento;PT do B
JÚLIO CÉSAR GOMES DOS SANTOS;CABO JÚLIO;Deputado Estadual;15190;PMDB;Deferido;MINAS PARA TODOS
JULIO CEZAR PEREIRA SOUZA;JULIO DO ALTO;Deputado Estadual;65901;PC do B;Deferido;PC do B
JULIO DONIZETE DE MELO;JULIO D. MELO;Deputado Estadual;65265;PC do B;Deferido;PC do B
JUNIA DE JESUS SANTOS ESPINDOLA;JUNIA DE JESUS;Deputado Estadual;13782;PT;Deferido;MINAS PARA TODOS
JUVENAL ALVES DE SOUZA;JUVENAL DO CACHORRO QUENTE;Deputado Estadual;20021;PSC;Deferido;MINAS MELHOR
JUVENAL CLEMENTE DE ABREU;JUVENAL ABREU;Deputado Estadual;65800;PC do B;Deferido;PC do B
JUVENIL LOPES FERREIRA;JUVENIL LOPES FERREIRA;Deputado Estadual;33330;PMN;Aguardando julgamento;PMN
JUVERLÂNDIO RODRIGUES COSTA;JUVERLANDIO RODRIGUES;Deputado Estadual;51316;PEN;Deferido;SOU + MINAS
KATIA CILENE PEREIRA BORDONI DINIZ;KATIA BORDONI;Deputado Estadual;10222;PRB;Deferido;MINAS PARA TODOS
KÁTIA MARA DE OLIVEIRA;KÁTIA;Deputado Estadual;43048;PV;Aguardando julgamento;MINAS AVANÇA
KATIA MARGARIDA DE SOUZA AUSTIN;KATIA AUSTIN;Deputado Estadual;51050;PEN;Deferido;SOU + MINAS
KELLEN CRISTINA DE OLIVEIRA;KELLEN CRISTINA;Deputado Estadual;13190;PT;Deferido;MINAS PARA TODOS
KELLY RENÁ PEREIRA MUNIZ DA SILVA;KELLY MUNIZ;Deputado Estadual;45300;PSDB;Deferido;A VOZ DE MINAS
KÊNIA MÁRCIA ALVES RIBEIRO;KÊNIA RIBEIRO;Deputado Estadual;20144;PSC;Deferido;MINAS MELHOR
LAERTE JOSE FERNANDES DE RESENDE;LAERTE DO DEPÓSITO;Deputado Estadual;54170;PPL;Aguardando julgamento;MINAS QUER MUDANÇA
LAFAYETTE LUIZ DOORGAL DE ANDRADA;LAFAYETTE ANDRADA;Deputado Estadual;45045;PSDB;Deferido;A VOZ DE MINAS
LAURINDO ALVES RODRIGUES;LAURINDO RODRIGUES;Deputado Estadual;45611;PSDB;Deferido;A VOZ DE MINAS
LAURO BRAZ DA SILVA;LAURO BRAZ;Deputado Estadual;12334;PDT;Aguardando julgamento;MINAS AVANÇA
LEANDRO ANDRADE GENARO OLIVEIRA;LEANDRO GENARO;Deputado Estadual;40444;PSB;Deferido;MINAS QUER MUDANÇA
LEDICE STELLA RABELO;LEDICE STELLA;Deputado Estadual;10510;PRB;Deferido;MINAS PARA TODOS
LEIDIMAR PEREIRA DA ROCHA;LEIDIMAR ROCHA;Deputado Estadual;70184;PT do B;Aguardando julgamento;PT do B
LEILA CARLA PETRATO MENESES;LEILA PETRATO;Deputado Estadual;40502;PSB;Deferido;MINAS QUER MUDANÇA
LEILA FRANCISCO RODRIGUES ESTEVES;LEILA ESTEVES;Deputado Estadual;55777;PSD;Aguardando julgamento;A VOZ DE MINAS
LEILA SAID TOTARO LOPES;LEILA LOPES;Deputado Estadual;44555;PRP;Renúncia;SOU + MINAS
LELIO PINHEIRO DE SOUZA;LELIO PALANQUE;Deputado Estadual;17800;PSL;Aguardando julgamento;MINAS MELHOR
LENE TEIXEIRA SOUSA GONÇALVES;LENE TEIXEIRA;Deputado Estadual;13260;PT;Deferido;MINAS PARA TODOS
LEONARDO FERNANDES MOREIRA;LEONARDO MOREIRA;Deputado Estadual;45888;PSDB;Deferido;A VOZ DE MINAS
LEONARDO LUIZ DOS SANTOS;PROFESSOR LEO SANTOS;Deputado Estadual;70456;PT do B;Aguardando julgamento;PT do B
LEONARDO MORREALE DINIZ PORTELA;LÉO PORTELA;Deputado Estadual;22333;PR;Deferido;PR
LEONARDO PEREIRA GUIMARAES;LEO GUIMARÃES;Deputado Estadual;51032;PEN;Deferido;SOU + MINAS
LEONARDO SILVEIRA DE CASTRO PIRES;LEO BURGUES;Deputado Estadual;70000;PT do B;Deferido;PT do B
LEONIDES EUSTAQUIO DE MELO;MELO PROFETA;Deputado Estadual;28666;PRTB;Deferido;MINAS QUER MUDANÇA
LEONÍDIO HENRIQUE CORREA BOUÇAS;LEONÍDIO BOUÇAS;Deputado Estadual;15130;PMDB;Aguardando julgamento;MINAS PARA TODOS
LEOPOLDO GRAJEDA FERNANDES;LEOPOLDO GRAJEDA;Deputado Estadual;51515;PEN;Deferido;SOU + MINAS
LEVY JOSE DA SILVA;LEVY;Deputado Estadual;65111;PC do B;Deferido;PC do B
LIBIO DE SÁ VIEIRA;LÍBIO DE SÁ VIEIRA;Deputado Estadual;31746;PHS;Deferido;SOU + MINAS
LIETE FEITAL MOTTA;LIETE FEITAL MOTTA;Deputado Estadual;22422;PR;Aguardando julgamento;PR
LILIAN VAZE CORNELIO;LILIAN VAZE;Deputado Estadual;11888;PP;Deferido;A VOZ DE MINAS
LILIANE ALVES;LILIANE ALVES;Deputado Estadual;36082;PTC;Aguardando julgamento;MINAS MELHOR
LINA MARIA ANTUNES BATISTA;LINA BATISTA;Deputado Estadual;40021;PSB;Aguardando julgamento;MINAS QUER MUDANÇA
LINDA IZABEL DE SOUZA;LINDA IZABEL;Deputado Estadual;22011;PR;Deferido;PR
LINDALVA LEANDRA PANTALEÃO;LINDALVA LEAO;Deputado Estadual;12084;PDT;Deferido;MINAS AVANÇA
LINDOLFO FERNANDES DE CASTRO;LINDOLFO DO SINDIFISCO;Deputado Estadual;13888;PT;Deferido;MINAS PARA TODOS
LIZA FERNANDES PRADO;LIZA PRADO;Deputado Estadual;90123;PROS;Deferido;MINAS PARA TODOS
LOURDES VITORINO PEREIRA;LOURDES VITORINO;Deputado Estadual;70669;PT do B;Deferido;PT do B
LOURIVAL DONIZETI DE OLIVEIRA;LOURIVAL;Deputado Estadual;20020;PSC;Deferido;MINAS MELHOR
LOUZILÉIA DE SOUSA CARDOSO;LÉIA CARDOSO;Deputado Estadual;27234;PSDC;Deferido;UMA SO MINAS
LUCAS DE SOUZA;LIAN LUCAS;Deputado Estadual;90456;PROS;Deferido;MINAS PARA TODOS
LUCI MACHADO GODOI QUINTÃO;LUCI MACHADO GODOI QUINTÃO;Deputado Estadual;51400;PEN;Deferido;SOU + MINAS
LUCIA HELENA DA SILVA CABRAL;LUCIA HELENA;Deputado Estadual;33969;PMN;Deferido;PMN
LUCIANE DE OLIVEIRA ARCHETE;LUCIANE ARCHETE;Deputado Estadual;12111;PDT;Aguardando julgamento;MINAS AVANÇA
LUCIANO HENRIQUE DE MIRANDA RIOS;LUCIANO RIOS;Deputado Estadual;43456;PV;Aguardando julgamento;MINAS AVANÇA
