Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
KATIA HELENA BACELAR RIBEIRO DOS SANTOS;KÁTIA BACELAR;Deputado Federal;9088;PROS;Deferido;UNIDOS POR UMA BAHIA MELHOR
KELTON WALLY DE OLIVEIRA DOS SANTOS;KELTON WALLY;Deputado Federal;7070;PT do B;Indeferido;PT do B
KLEBER DE CARVALHO;KLEBER BOCÃO;Deputado Federal;1526;PMDB;Aguardando julgamento;UNIDOS POR UMA BAHIA MELHOR
KLEBER MORENO NEVES E CRUZ;KLEBER MORENO;Deputado Federal;2744;PSDC;Deferido;JUNTOS SOMOS FORTES
LACY TEREZINHA DE OLIVEIRA MACHADO;LACY MARZA;Deputado Federal;2856;PRTB;Aguardando julgamento;POR UMA BAHIA LIVRE E JUSTA
LANDISVALTH DOS SANTOS LIMA;LANDISVALTH;Deputado Federal;4055;PSB;Deferido;UM NOVO CAMINHO PARA  A BAHIA
LEILA CARLA ALVES FERREIRA;LEILA CARLA;Deputado Federal;1305;PT;Deferido;MAIS MUDANÇAS, NOVAS CONQUISTAS
LEILA MARIA CINTRA DA CUNHA;LEILA CINTRA;Deputado Federal;3614;PTC;Aguardando julgamento;JUNTOS SOMOS FORTES
LELITO PINHEIRO DOS SANTOS;PINHEIRO;Deputado Federal;2818;PRTB;Deferido;POR UMA BAHIA LIVRE E JUSTA
LENICE DOS SANTOS FERREIRA;LENICE FERREIRA;Deputado Federal;1393;PT;Aguardando julgamento;MAIS MUDANÇAS, NOVAS CONQUISTAS
LEONEL CRISTO PONTES;LEONEL CRISTO;Deputado Federal;2544;DEM;Aguardando julgamento;UNIDOS POR UMA BAHIA MELHOR
LÍGIA CARLA PAMPHILO DOURADO;LIGIA;Deputado Federal;1521;PMDB;Aguardando julgamento;UNIDOS POR UMA BAHIA MELHOR
LILIANE ACCIOLY MOACYR DE ANDRADE;LILIANE ANDRADE;Deputado Federal;2521;DEM;Deferido;UNIDOS POR UMA BAHIA MELHOR
