Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
CLEITON KIELSE BORDINI CRISOSTOMO;KIELSE;Deputado Estadual;15156;PMDB;Aguardando julgamento;PMDB
CLEONICE WAGNER NEGRÃO;CLÉO WAGNER NEGRÃO SAMUZEIRA;Deputado Estadual;20193;PSC;Deferido;PARANÁ MAIS FORTE
CLETO TAMANINI;CLETO TAMANINI;Deputado Estadual;36123;PTC;Aguardando julgamento;PTC
CLEVERSON DE MORAIS FURTUOSO;KESOM;Deputado Estadual;77234;SD;Deferido;SD
CLOVIS JOSE GUGELMIN DISTEFANO;CLOVIS DISTEFANO;Deputado Estadual;20002;PSC;Aguardando julgamento;PARANÁ MAIS FORTE
CONCEIÇÃO APARECIDA MENDES;CIDA;Deputado Estadual;40467;PSB;Aguardando julgamento;Avança Paraná
COSME SENA RAMOS;COSMINHO;Deputado Estadual;65065;PC do B;Aguardando julgamento;PARANÁ QUE SEGUE EM FRENTE
CRISTIAM GABRIEL;PROFESSOR CRISTIAM GABRIEL;Deputado Estadual;12400;PDT;Aguardando julgamento;PARANÁ QUE SEGUE EM FRENTE
CRISTIAN CARLA CAMARGO;CRICCA CAMARGO;Deputado Estadual;19005;PTN;Aguardando julgamento;PTN
CRISTIANO DE JESUS ROSA;CRISTIANO DE JESUS;Deputado Estadual;43343;PV;Deferido;Paraná por Você
CRISTINA NERY;DRA. CRISTINA;Deputado Estadual;17177;PSL;Aguardando julgamento;PSL
CYLLENEO PESSOA PEREIRA JUNIOR;CILENINHO;Deputado Estadual;11211;PP;Aguardando julgamento;PP-PMN
DA GONÇALVES CORTEZ;PASTOR DÃ CORTEZ;Deputado Estadual;55100;PSD;Deferido;PSD
DAGMAR PIOLI GONÇALVES;DAGMAR PIOLI;Deputado Estadual;11787;PP;Deferido;PP-PMN
DAIZINARA DA SILVA GONCALVES;DEISE GONÇALVES;Deputado Estadual;55455;PSD;Deferido;PSD
DANIEL ALBERTO CORREA;DANIEL ALBERTO CORREA;Deputado Estadual;12777;PDT;Deferido;PARANÁ QUE SEGUE EM FRENTE
DANIEL FERREIRA DE ALMEIDA;DANIEL FERREIRA D;Deputado Estadual;70456;PT do B;Aguardando julgamento;PARANÁ MAIS FORTE
DANIEL JOSE DIAS AUER;CICLISTA SEM MÃOS;Deputado Estadual;10999;PRB;Aguardando julgamento;PARANÁ QUE SEGUE EM FRENTE
DANIEL MARLLON MASSANEIRO;DANIEL MASSANEIRO;Deputado Estadual;44100;PRP;Aguardando julgamento;PRP
DAVID RICARDO THEDY WAIT;DAVID WAIT;Deputado Estadual;44431;PRP;Aguardando julgamento;PRP
DEISE CORREIA DA ROSA;DEISE BIZ;Deputado Estadual;15213;PMDB;Aguardando julgamento;PMDB
DENISE DE JESUS LANGE;DENISE LANGE;Deputado Estadual;50100;PSOL;Aguardando julgamento;PSOL
