Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
JOÃO BATISTA PEREIRA DA SILVA;JOÃO BATISTA (O JOÃOZINHO);Deputado Estadual;19111;PTN;Deferido;Frente Trabalhista Republicana Humanista Livre
JOÃO DIAS DE MELO;JOÃO DIAS;Deputado Estadual;55131;PSD;Deferido;PSD
JOÃO FRANCISCO BRASIL DA SILVA;JOÃO MOREIRA;Deputado Estadual;40333;PSB;Deferido;PSB
JOAO LIMA NEPOMUCENO;MAMEDE;Deputado Estadual;27321;PSDC;Deferido;FRENTE SOCIAL LIBERAL DEMOCRATA CRISTÃ
JOÃO RAFAEL TAVARES DA CRUZ MAIA;RAFAEL MAIA;Deputado Estadual;43007;PV;Deferido;PRODUZIR PARA EMPREGAR
JOAO ROGERIO DA SILVA;SGT ROGERIO (O GRANDE);Deputado Estadual;17190;PSL;Renúncia;FRENTE SOCIAL LIBERAL DEMOCRATA CRISTÃ
JOAQUIM JOSÉ DE CASTRO;CASTRO;Deputado Estadual;55344;PSD;Deferido;PSD
JODERLANI  DE MOURA SILVA;JO MOURA;Deputado Estadual;22000;PR;Deferido;Aliança Por Um Acre Melhor III
JOELSO DOS SANTOS PONTES;JOELSO PONTES;Deputado Estadual;11234;PP;Deferido;PP
JONAS DE CASTRO SANTOS;JONAS DO RAIO X;Deputado Estadual;19191;PTN;Deferido;Frente Trabalhista Republicana Humanista Livre
JONAS DE SOUZA LIMA;JONAS LIMA;Deputado Estadual;13012;PT;Deferido;FRENTE POPULAR DO ACRE 5
JONATHAN XAVIER DONADONI;DR. JONATHAN;Deputado Estadual;15122;PMDB;Deferido;POR UM ACRE MELHOR II
JONES ROBERTO REGO DA SILVA;JHONES REGO;Deputado Estadual;11999;PP;Deferido;PP
JORGE ALMEIDA FILHO;JORGINHO ALMEIDA;Deputado Estadual;11555;PP;Deferido;PP
JORGE ANTONIO DE SOUSA NASCIMENTO;JORGE DA ELETRONICA;Deputado Estadual;44051;PRP;Deferido;PRP
JORGE HENRIQUE MELO MULATO;JORGINHO;Deputado Estadual;54222;PPL;Deferido;Frente Trabalhista Republicana Humanista Livre
JORGENETE MESQUITA JARDIM;NETE JARDIM;Deputado Estadual;40011;PSB;Deferido;PSB
JOSÉ ADELMO DOS SANTOS ALVES;SUBTENENTE ADELMO;Deputado Estadual;22128;PR;Deferido;Aliança Por Um Acre Melhor III
JOSÉ ALDENI DE SOUSA DA SILVA;JOSÉ ALDENI;Deputado Estadual;43555;PV;Deferido;PRODUZIR PARA EMPREGAR
JOSÉ ALEXANDRINO DE OLIVEIRA;ALEXANDRINO;Deputado Estadual;45123;PSDB;Deferido;POR UM ACRE MELHOR II
