Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
CESAR LICORIO;CÉSAR LICÓRIO;Deputado Estadual;17111;PSL;Deferido;JUNTOS SOMOS FORTES
CICERO ALVES DE NORONHA FILHO;NORONHA;Deputado Estadual;25111;DEM;Deferido;PSDB-DEM
CICERO ANANIAS DO NASCIMENTO;CICERO CABEÇA BRANCA;Deputado Estadual;33111;PMN;Aguardando julgamento;A HORA DA MUDANÇA
CICERO SÉRGIO LOPES;SÉRGIO SEQUESSABE;Deputado Estadual;55678;PSD;Deferido;PSD, PEN E SD
CILAS RODRIGUES FILHO;SILAS FILHO;Deputado Estadual;22777;PR;Deferido;RONDÔNIA NO RUMO CERTO, DE NOVO
CILSA DE FATIMA DE LIMA MORARI;CILSA DE FÁTIMA;Deputado Estadual;45059;PSDB;Deferido;PSDB-DEM
CLAUDEMIR PAULO DE OLIVEIRA;CLAUDEMIR PAULISTA;Deputado Estadual;12125;PDT;Deferido;ALIANÇA PARA VITORIA
CLAUDIA SOUZA SANTOS;CLAUDIA SANTOS;Deputado Estadual;51333;PEN;Renúncia;PSD, PEN E SD
CLAUDIANE SANTOS DA SILVA;CLAUDIANE;Deputado Estadual;16000;PSTU;Deferido;FRENTE DE ESQUERDA PSOL/PSTU
CLAUDINALDO LEÃO DA ROCHA;CLAUDI ROCHA;Deputado Estadual;27700;PSDC;Deferido;FRENTE EM DEFESA DE RONDÔNIA
CLAUDIO HELIO DE SALES;CLAUDIO DA PADARIA;Deputado Estadual;65130;PC do B;Deferido;JUNTOS SOMOS FORTES
CLAUDIO PEREIRA DOS SANTOS;CLAUDIO DO ULISSES;Deputado Estadual;22300;PR;Deferido;RONDÔNIA NO RUMO CERTO, DE NOVO
CLAUDIR MATA MAGALHÃES DE SALES;CLAUDIR DO SINTERO;Deputado Estadual;13333;PT;Deferido;PT
CLECIO MARCELINO TENORIO DE ALMEIDA;MARCELINO TENORIO;Deputado Estadual;44000;PRP;Deferido;ALIANÇA PARA VITORIA
CLEITON ROQUE;CLEITON ROQUE;Deputado Estadual;40111;PSB;Deferido;JUNTOS SOMOS FORTES
CLETHO MUNIZ DE BRITO;BRITO;Deputado Estadual;55555;PSD;Aguardando julgamento;PSD, PEN E SD
