Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
CLEONE GOMES DO NASCIMENTO;CLEONE;Deputado Federal;4444;PRP;Aguardando julgamento;JUNTOS POR UM ESPÍRITO SANTO MAIS FORTE
CLEUSA SOARES DO AMARAL SILVA;PROFESSORA CLEUSA;Deputado Federal;3370;PMN;Aguardando julgamento;FRENTE POR UM  ESPIRITO SANTO MELHOR
CRISTINA DE ALBUQUERQUE OLIVEIRA;CRISTINA ALBUQUERQUE;Deputado Federal;2340;PPS;Indeferido;UNIDOS PELO ESPIRITO SANTO
CRISTINA FERREIRA DOS SANTOS ABREU;CRISTINA FERREIRA;Deputado Federal;2055;PSC;Aguardando julgamento;FRENTE POR UM  ESPIRITO SANTO MELHOR
DEODORO PALOMBO PINTO;METRALHA;Deputado Federal;2712;PSDC;Aguardando julgamento;FRENTE POR UM  ESPIRITO SANTO MELHOR
DERLI BAIENSE MOREIRA;DERLI BAIENSE;Deputado Federal;2222;PR;Aguardando julgamento;FRENTE POR UM  ESPIRITO SANTO MELHOR
DESYREE CORREA;DESYREE CORREA;Deputado Federal;6577;PC do B;Aguardando julgamento;FRENTE POR UM  ESPIRITO SANTO MELHOR
DEUZENI MORAES PASSOS;DEUSENI MORAIS PASSOS;Deputado Federal;4403;PRP;Deferido;JUNTOS POR UM ESPÍRITO SANTO MAIS FORTE
DEVANIR FERREIRA;DEVANIR FERREIRA;Deputado Federal;1010;PRB;Deferido;UNIDOS PELO ESPIRITO SANTO
DOMINGOS SAVIO PINTO MARTINS;SÁVIO MARTINS;Deputado Federal;5540;PSD;Deferido;UNIDOS PELO ESPIRITO SANTO
DONIZETE APARECIDO DA SILVA;COCADA;Deputado Federal;2727;PSDC;Aguardando julgamento;FRENTE POR UM  ESPIRITO SANTO MELHOR
EDIVAL JOSE PETRI;EDIVAL PETRI;Deputado Federal;4045;PSB;Aguardando julgamento;TODOS PELO ESPÍRITO SANTO
EDMEIRE RAMOS DE SOUZA NARDOTO;EDMEIRE NARDOTO;Deputado Federal;4301;PV;Indeferido;UNIDOS PELO ESPIRITO SANTO
EDSON BOMFIM DOS SANTOS;EDSON BOMFIM;Deputado Federal;5050;PSOL;Indeferido;PSOL
EDSON COELHO MOURA;EDSON COELHO;Deputado Federal;2929;PCO;Indeferido;PCO
EDSON MESSIAS RIBEIRO;EDSON RIBEIRO;Deputado Federal;2200;PR;Aguardando julgamento;FRENTE POR UM  ESPIRITO SANTO MELHOR
EDUARDO REGIO ANTUNES;EDUARDO ANTUNES;Deputado Federal;5115;PEN;Deferido;JUNTOS POR UM ESPÍRITO SANTO MAIS FORTE
EDUARDO SERRANO;EDUARDO;Deputado Federal;2823;PRTB;Aguardando julgamento;TODOS PELO ESPÍRITO SANTO
EGUINALDO ANDRADE DE SANTANA;EGUINALDO;Deputado Federal;6500;PC do B;Aguardando julgamento;FRENTE POR UM  ESPIRITO SANTO MELHOR
ELIANA MONTEIRO MILAGRE;ELIANA MILAGRE;Deputado Federal;4450;PRP;Aguardando julgamento;JUNTOS POR UM ESPÍRITO SANTO MAIS FORTE
ENOQUE DE CASTRO PEREIRA;PASTOR ENOQUE;Deputado Federal;2577;DEM;Aguardando julgamento;O ESPIRITO SANTO PODE MAIS
ERCILIO SILVA DA ROCHA;SARGENTO ERCILIO ROCHA;Deputado Federal;2511;DEM;Renúncia;O ESPIRITO SANTO PODE MAIS
