Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
ANTONIO CARNEIRO DE PADUA;PÁDUA;Deputado Estadual;54153;PPL;Deferido;REAGE TOCANTINS
ANTONIO CIVAL OLIVEIRA CRUZ;PASTOR CIVAL;Deputado Estadual;36222;PTC;Aguardando julgamento;RENOVA TOCANTINS
ANTÔNIO EVANGELISTA PEREIRA JUNIOR;JUNIOR EVANGELISTA;Deputado Estadual;28777;PRTB;Aguardando julgamento;RENOVA TOCANTINS
ANTÔNIO FABIO SOUSA DA SILVA;FABIO ALVES;Deputado Estadual;90000;PROS;Deferido;REAGE TOCANTINS
ANTONIO JONAS PINHEIRO BARROS;JONAS BARROS;Deputado Estadual;43333;PV;Deferido;Frente Popular por uma Alternativa de Mudança
ANTONIO JORGE GODINHO;ANTONIO JORGE;Deputado Estadual;90999;PROS;Aguardando julgamento;REAGE TOCANTINS
ANTÔNIO POINCARE ANDRADE FILHO;TOINHO ANDRADE;Deputado Estadual;55111;PSD;Aguardando julgamento;A EXPERIENCIA FAZ A MUDANÇA 2
AURIA COELHO ABREU;AURYA ABREU;Deputado Estadual;36190;PTC;Aguardando julgamento;RENOVA TOCANTINS
AURIANI DE JESUS SILVA LIMA;AURI;Deputado Estadual;50228;PSOL;Deferido;PSOL
AYLA MILLENA FONSECA BARROS;AYLA MILLENA;Deputado Estadual;13033;PT;Deferido;Frente Popular por uma Alternativa de Mudança
BENÍCIO ALVES DE SOUSA;BENÍCIO;Deputado Estadual;15515;PMDB;Aguardando julgamento;A EXPERIENCIA FAZ A MUDANÇA 2
BISMARQUE ROBERTO DE SOUSA MIRANDA;BISMARQUE DO MOVIMENTO;Deputado Estadual;13013;PT;Deferido;Frente Popular por uma Alternativa de Mudança
BRISOLA GOMES DE LIMA;DR. BRISOLA;Deputado Estadual;33300;PMN;Deferido;REAGE TOCANTINS
BRUNO FELIX AYRES;BRUNO AYRES;Deputado Estadual;22122;PR;Deferido;TOCANTINS OLHANDO PRA FRENTE
BRUNO OTAVIO CARRIJO SILVA TOMAZINI AMORIM;BRUNO GAGUIM;Deputado Estadual;15333;PMDB;Renúncia;A EXPERIENCIA FAZ A MUDANÇA 2
CARLOS ALBERTO ARAUJO;COBAL;Deputado Estadual;19007;PTN;Deferido;REAGE TOCANTINS
CARLOS ALBERTO DA COSTA;CARLÃO DA SANEATINS;Deputado Estadual;45000;PSDB;Deferido;TOCANTINS OLHANDO PRA FRENTE
CARLOS ALBERTO DO NASCIMENTO;O HOMEM DA JUMENTA TEIMOSA;Deputado Estadual;54444;PPL;Aguardando julgamento;REAGE TOCANTINS
CARLOS BENEDITO DA SILVA;CARLINHOS DE JESUS;Deputado Estadual;40333;PSB;Deferido;PSB
CARLOS MAURICIO MARIOSA VASSILOPAULO;MAURICIO MARIOSA;Deputado Estadual;50600;PSOL;Deferido;PSOL
CEZAR AUGUSTO LIMA DA SILVA;CEZAR AUGUSTO;Deputado Estadual;50501;PSOL;Indeferido;PSOL
CHARLES NOBREGA PIMENTEL MOREIRA;NÓBREGA;Deputado Estadual;55007;PSD;Aguardando julgamento;A EXPERIENCIA FAZ A MUDANÇA 2
CLAUDIA DE ALMEIDA;CLAUDIONA DO PV;Deputado Estadual;43111;PV;Deferido;Frente Popular por uma Alternativa de Mudança
