Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
GECILDA MENDES FREITAS;IRMÃ GECILDA;Deputado Federal;2899;PRTB;Deferido;DEMOCRATA TRABALHISTA
GENIVAL ALVES DA SILVA;GENIVAL ALVES;Deputado Federal;6555;PC do B;Deferido;TODOS PELO MARANHÃO 3
GILDASIO ARRAIS PEREIRA;GILDASIO ARRAIS;Deputado Federal;5412;PPL;Deferido;PPL
HAMIN RACHID TRABULSI;AMIN TRABULSE;Deputado Federal;1780;PSL;Deferido;DEMOCRATA TRABALHISTA
HANS JOSEPH NINA HOHN;HANS NINA;Deputado Federal;3388;PMN;Deferido;POR UM MARANHÃO MAIS FORTE
HEBER WALDO SILVA COSTA;PASTOR BEL;Deputado Federal;5115;PEN;Deferido;POR UM MARANHÃO MAIS FORTE
HENRIQUE FURTADO PERLMUTTER;HENRIQUE PERLMUTTER;Deputado Federal;2730;PSDC;Deferido;DEMOCRATA TRABALHISTA
HENRIQUE JORGE REIS DE ALMEIDA;PIRRITA;Deputado Federal;1700;PSL;Deferido;DEMOCRATA TRABALHISTA
HERTA MARIA CAETANO DE CARVALHO;HERTA;Deputado Federal;4300;PV;Aguardando julgamento;PRA FRENTE MARANHÃO 1
HILDO AUGUSTO DA ROCHA NETO;HILDO ROCHA;Deputado Federal;1513;PMDB;Deferido;PRA FRENTE MARANHÃO 1
IGOR MATOS LAGO;IGOR LAGO;Deputado Federal;2345;PPS;Deferido;TODOS PELO MARANHÃO 3
ILDON MARQUES DE SOUZA;ILDON MARQUES;Deputado Federal;3331;PMN;Indeferido;POR UM MARANHÃO MAIS FORTE
ILTON ALVES VIANA;ILTON ALVES VIANA;Deputado Federal;3622;PTC;Deferido;TODOS PELO MARANHÃO 2
INALDO ALVES PEREIRA;INALDO PEREIRA;Deputado Federal;5400;PPL;Deferido;PPL
IRANILDE TAVARES MOTA;PROF. IRANILDE;Deputado Federal;2025;PSC;Indeferido;POR UM MARANHÃO MAIS FORTE
ISAC FERREIRA DE SOUSA;ISAC FERREIRA;Deputado Federal;5055;PSOL;Deferido;PSOL
IVAN BATISTA DA SILVA;IVAN DO SABOREAR;Deputado Federal;1410;PTB;Deferido;PRA FRENTE MARANHÃO 1
IZIANNA DA SILVA PEREIRA;IZIANNA PEREIRA;Deputado Federal;3310;PMN;Deferido;POR UM MARANHÃO MAIS FORTE
JADSON WELDER DA SILVA MELO;JADSON MELO;Deputado Federal;9000;PROS;Indeferido com recurso;TODOS PELO MARANHÃO 2
JAMILLE DE LUCENA SUZART;JAMILLE SUZART;Deputado Federal;4545;PSDB;Deferido;TODOS PELO MARANHÃO 3
JANDY WARLLY DAS CHAGAS PEREIRA;WARLLY;Deputado Federal;2788;PSDC;Deferido;DEMOCRATA TRABALHISTA
JANIEL FERREIRA LIMA;FIDEL CASTRO;Deputado Federal;1100;PP;Deferido;TODOS PELO MARANHÃO 3
JANILSON DOUGLAS JANSEN FRANÇA;JANSEN FRANÇA;Deputado Federal;3333;PMN;Deferido;POR UM MARANHÃO MAIS FORTE
JEOVA ALVES DE SOUSA;JEOVA ALVES;Deputado Federal;1744;PSL;Indeferido;DEMOCRATA TRABALHISTA
JOANICE DO NASCIMENTO SOARES FRAZÃO;JOANICE FRAZÃO;Deputado Federal;4510;PSDB;Deferido;TODOS PELO MARANHÃO 3
JOAO BATISTA CARVALHAL MIRANDA;BATISTA CARVALHAL;Deputado Federal;1712;PSL;Deferido;DEMOCRATA TRABALHISTA
JOÃO CASTELO RIBEIRO GONÇALVES;JOÃO CASTELO;Deputado Federal;4555;PSDB;Deferido;TODOS PELO MARANHÃO 3
JOÃO MARCELO SANTOS SOUSA;JOÃO MARCELO;Deputado Federal;1555;PMDB;Deferido;PRA FRENTE MARANHÃO 1
JOMANIR ABRAO SILVA JUNIOR;PROFESSOR JOMANIR JUNIOR;Deputado Federal;4010;PSB;Deferido;TODOS PELO MARANHÃO 3
JONATAS LOPES FREITAS;JONATAS FREITAS;Deputado Federal;7011;PT do B;Indeferido;POR UM MARANHÃO MAIS FORTE
JORGE HENRIQUE ROCHA CAMPOS;JORGE CAMPOS;Deputado Federal;3612;PTC;Deferido;TODOS PELO MARANHÃO 2
JOSADAIQUE SANTIAGO SOUSA;PASTOR SANTIAGO;Deputado Federal;7081;PT do B;Indeferido;POR UM MARANHÃO MAIS FORTE
JOSE  CARLOS NUNES JUNIOR;ZÉ CARLOS;Deputado Federal;1300;PT;Deferido;PRA SEGUIR EM FRENTE COM MUITO MAIS MUDANÇA
JOSÉ ALBERTO OLIVEIRA VELOSO FILHO;ALBERTO FILHO;Deputado Federal;1522;PMDB;Deferido;PRA FRENTE MARANHÃO 1
JOSÉ ALVES DOS SANTOS;ZÉ COBAL;Deputado Federal;4045;PSB;Deferido;TODOS PELO MARANHÃO 3
JOSE ANTONIO MONTE LIMA;DR. TOM DO PT;Deputado Federal;1325;PT;Deferido;PRA SEGUIR EM FRENTE COM MUITO MAIS MUDANÇA
JOSÉ BELOUS;GAÚCHO;Deputado Federal;2113;PCB;Cancelado;PCB
JOSÉ CAMPOS DE MEDEIROS;ZECA MEDEIROS;Deputado Federal;4050;PSB;Deferido;TODOS PELO MARANHÃO 3
JOSÉ CARLOS REIS FILHO;DR. ZÉ CARLOS;Deputado Federal;4090;PSB;Deferido;TODOS PELO MARANHÃO 3
JOSE DE RIBAMAR DE JESUS SEIXAS;FEIO;Deputado Federal;5154;PEN;Deferido;POR UM MARANHÃO MAIS FORTE
JOSE DE RIBAMAR FREIRE DE SOUSA;RIBAMAR FREIRE;Deputado Federal;5110;PEN;Renúncia;POR UM MARANHÃO MAIS FORTE
JOSE DE RIBAMAR JANSEN PENHA;JANSEN PENHA;Deputado Federal;1256;PDT;Deferido;TODOS PELO MARANHÃO 2
JOSE DE RIBAMAR RIOS CAMPELO;JOSE CAMPELO;Deputado Federal;2728;PSDC;Deferido;DEMOCRATA TRABALHISTA
