Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
ISAIAS CORREA BERNAL;TENENTE BERNAL;Deputado Estadual;14190;PTB;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS V
ISAIAS FERREIRA BITTENCOURT;CEL BITTENCOURT;Deputado Estadual;10010;PRB;Renúncia;MS CADA VEZ MELHOR III
ISRAEL MASSATO YAMAGUCHI;ISRAEL MASSATO;Deputado Estadual;11300;PP;Deferido;PP
IVELTO CARRILHO ALVES;CARRILHO LOBAO;Deputado Estadual;11122;PP;Deferido;PP
IZABEL BARBOSA DOS SANTOS;IZABEL BARBOSA;Deputado Estadual;43007;PV;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI
IZOMAR SILVA GALEANO;IZOMAR GALEANO;Deputado Estadual;11456;PP;Deferido;PP
JAIME BRITO LENCINA;JAIME LENCINA;Deputado Estadual;19040;PTN;Indeferido com recurso;PTN
JAIME TEIXEIRA;PROFESSOR JAIME;Deputado Estadual;13451;PT;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS III
JAKELINE DA SILVA RAMOS;JAKELINE DA SILVA;Deputado Estadual;43434;PV;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI
JANGULAR PEREIRA DOS SANTOS;JANGULAR PEREIRA DOS SANTOS;Deputado Estadual;77012;SD;Renúncia;NOVO TEMPO
JEFFER APARECIDO PERES DA SILVA;JEFFER;Deputado Estadual;15111;PMDB;Deferido;PMDB
JÉSSICA DA SILVA CORREIA;JÉSSICA CORREIA;Deputado Estadual;43225;PV;Aguardando julgamento;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI
JÉSSICA RONDON DO AMARAL CONCEIÇÃO;JÉSSICA;Deputado Estadual;13078;PT;Aguardando julgamento;MATO GROSSO DO SUL COM A FORÇA DE TODOS III
JOÃO ALVES CALIXTO;CEL CALIXTO;Deputado Estadual;12193;PDT;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS IV
JOAO ANASTACIO DE CARVALHO;MAGUILA;Deputado Estadual;11800;PP;Aguardando julgamento;PP
JOÃO ANTONIO MARCHINI;MANDUZINHO;Deputado Estadual;15014;PMDB;Deferido;PMDB
JOÃO BATISTA DOS SANTOS;JOÃO GRANDÃO;Deputado Estadual;13111;PT;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS III
JOÃO BOSCO DE CASTRO MARTINS;BOSCO MARTINS;Deputado Estadual;55655;PSD;Deferido;NOVO TEMPO
JOÃO EDUARDO BARBOSA ROCHA;EDUARDO ROCHA;Deputado Estadual;15123;PMDB;Deferido;PMDB
JOÃO GUANES;JOÃO GUANES;Deputado Estadual;36021;PTC;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI
JOAQUIM JACOBOSKI;JUCA DE ANHANDUÍ;Deputado Estadual;19000;PTN;Deferido;PTN
JOAQUIM OLIVEIRA MARTINS JUNIOR;JOAQUIM SANGUE BOM;Deputado Estadual;43043;PV;Indeferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI
JOEL ALMEIDA DA SILVA;JOEL SILVA;Deputado Estadual;19959;PTN;Deferido;PTN
JOELSON CARVALHO CORREIA;JOEL;Deputado Estadual;17999;PSL;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS V
JOHONIE MIDON DE MELLO;PROFESSOR MIDON;Deputado Estadual;33210;PMN;Deferido;NOVO TEMPO
JORGE BATISTA DA SILVA;JORGE BATISTA;Deputado Estadual;19501;PTN;Aguardando julgamento;PTN
JOSÉ ALCEU PADILHA BUENO;ALCEU BUENO;Deputado Estadual;17000;PSL;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS V
JOSÉ ALEXANDRE SANTANA BELCHIOR;ALEXANDRE BELCHIOR;Deputado Estadual;19013;PTN;Deferido;PTN
JOSÉ ALMI PEREIRA  MOURA;DEPUTADO CABO ALMI;Deputado Estadual;13699;PT;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS III
JOSÉ ANCELMO DOS SANTOS;JOSÉ ANCELMO;Deputado Estadual;40000;PSB;Aguardando julgamento;MS CADA VEZ MELHOR III
JOSÉ ANDRADE DE MORAIS;ANDRADE;Deputado Estadual;17700;PSL;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS V
JOSÉ CARLOS BARBOSA;BARBOSINHA;Deputado Estadual;40456;PSB;Deferido;MS CADA VEZ MELHOR III
JOSÉ CARLOS DE BRITO;PROFº ZEZINHO;Deputado Estadual;36789;PTC;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI
JOSÉ CASSIANO LEITE NETO;CASSIANO DO GÁS;Deputado Estadual;15888;PMDB;Deferido;PMDB
JOSÉ DE ARIMATÉIA MENDONÇA NOGUEIRA;ZÉ BAIANO;Deputado Estadual;10007;PRB;Indeferido com recurso;MS CADA VEZ MELHOR III
JOSÉ EDSON NARCIZO GONÇALVES;ZÉ EDSON;Deputado Estadual;43222;PV;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI
JOSÉ IVAN DE ALMEIDA;CORONEL IVAN;Deputado Estadual;51190;PEN;Indeferido com recurso;MS CADA VEZ MELHOR III
JOSÉ LAERTE CECÍLIO TETILA;LAERTE TETILA;Deputado Estadual;13122;PT;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS III
JOSÉ LUIZ MIKIMBA PEREIRA;DR. MIKIMBA;Deputado Estadual;19111;PTN;Deferido;PTN
JOSÉ ODAIR GALLO;GALLO;Deputado Estadual;12312;PDT;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS IV
JOSÉ RAUL ESPINOSA CACHO;DR. RAUL ESPINOSA;Deputado Estadual;45222;PSDB;Deferido;NOVO TEMPO
JOSE ROBERTO DOMINGOS DA COSTA;ZÉ ROBERTO;Deputado Estadual;50111;PSOL;Deferido;PSOL
JOSÉ ROBERTO TEIXEIRA;ZE TEIXEIRA;Deputado Estadual;25121;DEM;Deferido;NOVO TEMPO
JOSÉ TIBIRIÇA MARTINS FERREIRA;JOSÉ TIBIRIÇA;Deputado Estadual;55123;PSD;Deferido;NOVO TEMPO
JOSIMAR ANTONIO BARBOSA DE MELO;JOSIMAR BARBOSA;Deputado Estadual;40555;PSB;Deferido;MS CADA VEZ MELHOR III
JOSUE DA CRUZ;JOSUE CRUZ;Deputado Estadual;19077;PTN;Deferido;PTN
